gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Olfr1150-ps1	68.2698021660725	-2.16050545771659	0.69880687094626	-3.09170608868089	0.00199009785257863	0.00717622214226165
Chil4	20.9477362672328	-2.95345164874748	0.955447687473987	-3.09117044027373	0.00199369158547816	0.00718614119256176
Dnajc15	262.373905672787	1.13645285546014	0.367638091773075	3.09122716304822	0.00199331074343344	0.00718614119256176
Rpl28	2160.28481186448	0.791782538636721	0.256321742464708	3.08901824333431	0.00200819107159096	0.00723687372216323
Gad2	30.8465639506355	-2.80896133727561	0.90939609856279	-3.08882052794694	0.00200952793447091	0.00724016097945787
Zbtb7b	190.656726050924	-1.25455366334282	0.406246665230506	-3.08815744402721	0.00201401737573276	0.00725480292391036
Inpp5d	5300.51698152956	0.743150462615726	0.240683324561805	3.08766909368868	0.00201732965849939	0.00726519927075539
Olfr1555-ps1	52.2102797099638	-2.21061895543756	0.716046713981914	-3.08725521990651	0.00202014070961752	0.00727267329984219
Ros1	13.5258130505726	-3.27803211185658	1.06180092718705	-3.08723794444295	0.00202025812352939	0.00727267329984219
Sytl4	37.6153593022354	-2.47155898594647	0.800713995810141	-3.08669387431628	0.00202395914049549	0.00728445838849642
Golph3	1531.97191202138	0.840114669186342	0.272186387750681	3.08654182205421	0.00202499458217209	0.0072866468196395
Olfr510	43.5070308532361	-2.32771578152425	0.75420830134931	-3.0863035813314	0.00202661792536757	0.00729094935842829
Slco1a4	18.5051267643624	-3.00550009995246	0.973873413535899	-3.08613014605277	0.00202780044316161	0.0072936645053718
Gnai3	2777.34448116611	0.902988021539587	0.292683917299654	3.08519863295084	0.00203416253258116	0.00731500464416288
Gde1	582.444069936177	0.897897807437511	0.291049835976209	3.08503114054635	0.00203530842040551	0.0073175818767384
Shkbp1	1261.57309594675	0.743117259604333	0.240911805730365	3.08460292077196	0.00203824075006122	0.00732657949563436
Ppp1r1c	21.7486603195023	-2.95460743093141	0.957878749390944	-3.08453176647886	0.00203872837022068	0.0073267875176839
Cbln3	36.350618064987	-2.41120540915246	0.781793483575104	-3.08419737412766	0.00204102139381483	0.00733348234839811
Rorb	126.965542644256	-1.91945280694061	0.622466036755002	-3.08362656530944	0.0020449410603349	0.00734601772811836
Cdk9	3159.93569423646	0.683088078951478	0.221599689200007	3.08253175542566	0.00205247830376723	0.00737154046785918
Trappc2	401.045829188113	0.960339336683979	0.311596409942893	3.08199743655577	0.002056166081455	0.00738322989105441
Ppan	1300.62880962578	0.715922978254486	0.232301600801097	3.08186846662102	0.00205705712017776	0.00738487404546444
Sart1	2194.49632018012	0.675629550963852	0.219261562492107	3.08138619138124	0.00206039224537892	0.00739528997715058
Gstcd	147.520018235753	1.33989241945466	0.434856839391798	3.08122650509226	0.00206149763232069	0.00739654399374
Vsir	115.797086190928	-1.53728734410802	0.49892320097617	-3.0812103768681	0.00206160930601516	0.00739654399374
Atmin	815.21653844897	0.904587283105223	0.293646931260999	3.08052694172789	0.00206634659355409	0.00741198044887516
Rhoj	24.0418177378509	-2.90598349510047	0.943456596535997	-3.08014539913135	0.00206899562938744	0.00741992143151587
Dnajc28	41.7074318749561	-2.49824087758551	0.811145167495217	-3.07989368327247	0.0020707449883083	0.0074246332924644
B3galnt1	15.7642068247753	-3.0639187456108	0.994990963781169	-3.07934328766895	0.00207457482071888	0.00743680111825824
4931406C07Rik	188.268005301943	-1.41036013977933	0.45829416062295	-3.07741241534097	0.00208806189854534	0.00748357521721663
Ift52	1046.48922515005	0.794918786324674	0.258316906313843	3.07730066013907	0.00208884496149039	0.00748480826995578
Cfap36	274.709733695857	1.08191635766405	0.351609744250497	3.0770374693975	0.00209069018971284	0.00748984598537807
Vmn2r76	2482.49690777386	-2.4841068948095	0.807370710107591	-3.07678599645814	0.00209245466110385	0.00749459233553773
Cnot1	3838.8152267444	0.869572295264519	0.282645274624941	3.07654991373341	0.00209411238926298	0.00749895444749938
Bnc2	41.7243381612678	-2.50392760465818	0.813898304853444	-3.07646248889663	0.00209472657546427	0.00749957861929657
Mzf1	69.9561717698497	-2.07213575088232	0.673563766603218	-3.07637651195537	0.00209533075088844	0.00750016669575834
Vmn2r99	327.891012833606	-2.59882389528663	0.845411167088575	-3.07403544743376	0.00211184338346113	0.00755768636537128
Ap4s1	386.704928087754	0.952532819380652	0.309904874508984	3.07362967713836	0.00211471757841632	0.00756638404919618
Dolpp1	484.982364012194	0.929740139105964	0.302514278980239	3.07337604770285	0.0021165159346313	0.00757122957816389
Mrpl55	288.604424467811	1.06115821714834	0.345393231132007	3.07231908879757	0.00212402539837778	0.00759649864001317
Dhx40	1345.70094151784	0.751967387347029	0.24481682073287	3.07155115034981	0.00212949675036008	0.00761446939951531
Ddx56	1062.99152828763	0.781873400226363	0.254618610348337	3.07076297037636	0.00213512575413659	0.00763252731159544
Ica1l	55.6727352511114	-2.20527494129082	0.718177112619078	-3.07065611329291	0.00213588995270232	0.00763252731159544
Tmem243	4408.88552131092	0.627471414934391	0.204340876203828	3.07070923151223	0.00213551004137635	0.00763252731159544
Igf2r	449.105064945798	1.09358656282052	0.356277445385522	3.06948019579845	0.00214431621981649	0.00766103252968387
Olfr1477	24.9532365023222	-2.77874051106215	0.905325598371143	-3.06932722996195	0.00214541456391962	0.00766335070192029
Arrdc4	15.9667288066301	-3.04513853848755	0.992145258457135	-3.06924667787354	0.00214599316124043	0.00766381177335318
Scyl1	1184.30255707015	0.727495703587401	0.237045239450938	3.06901629947297	0.00214764873527188	0.00766811796600006
Man2a2	2095.88768524232	0.790804753079893	0.257680893816505	3.0689304952622	0.00214826565144581	0.00766871463389857
Amd1	945.838858148452	0.757525877649622	0.246859441782932	3.0686526396496	0.00215026449628201	0.00767424312269459
Cdc42ep2	116.068177040263	-1.68226286938254	0.54829641901079	-3.06816315236491	0.00215378993084434	0.0076852165196662
Srebf1	1644.04314685995	0.763292020713424	0.24878400754639	3.06809118576923	0.00215430870250588	0.00768545910630314
Cd200r2	29.2965982787754	-2.77760360250566	0.90535741984857	-3.06796359273251	0.00215522873933385	0.00768713279851524
Vmn2r112	501.033310426608	-2.72754750066211	0.889451918945887	-3.06654855935844	0.00216545631763297	0.00772199639391852
Adtrp	10.4094817026996	-3.37077156075611	1.09927586661655	-3.06635637433849	0.00216684881924181	0.00772534619808733
Olfr39	230.503408625282	-2.99120550204548	0.975692985563524	-3.06572410205231	0.00217143582536304	0.00774008141054033
Gpr165	30.5522630910421	-2.81223522711162	0.917357849698153	-3.06558147187268	0.00217247180788532	0.00774215548759132
Mtmr10	177.530492722944	-1.26061127974109	0.41128700499454	-3.06504038404478	0.00217640607578637	0.00775163770307508
Runx1t1	71.2303631236629	-2.0427243467133	0.666461898247285	-3.06502795146342	0.00217649655021528	0.00775163770307508
Srrm1	2598.04273710652	0.68563806334864	0.223695497556803	3.06505079823761	0.00217633029223571	0.00775163770307508
Cpped1	135.043599060956	1.37608557430511	0.448975433044292	3.0649462599201	0.0021770911219883	0.00775213586858365
Usp33	1190.78400167138	0.810320444059206	0.264426304413284	3.06444718447042	0.00218072675420629	0.00776346010283213
Olfm1	10.1117649983099	-3.36750123613282	1.09902238068211	-3.06408795246078	0.00218334710781294	0.00777116593759975
Lmna	76.8329850615948	-1.91491255168768	0.625007118459139	-3.06382518715724	0.00218526562961054	0.00777637105389901
Smok3a	16.9375736236954	-3.06428902022205	1.00035591232652	-3.06319879001412	0.00218984536177127	0.00779104206444873
Tmem179b	519.061487090441	0.890182129132396	0.290655588407821	3.06266992494009	0.00219371886237405	0.00780319484344153
9330182L06Rik	20.626582220934	-2.91579692166885	0.952183138702761	-3.06222280478657	0.00219699854680147	0.00781323075186029
Ccnj	184.746080775216	-1.2613006695985	0.412051935121442	-3.06102353147974	0.00220581757790726	0.00784295805750592
Ptrhd1	194.90457724527	1.2135089748159	0.396456324571928	3.06088943372559	0.00220680569942221	0.0078442066056553
Snip1	703.059876587023	0.820733951662684	0.268139138328309	3.06085100735194	0.00220708892529348	0.0078442066056553
Mast4	1075.47946518818	-0.804375889665126	0.262869172283819	-3.05998562964487	0.00221347611792144	0.00786526768120939
Pcmt1	647.775393555932	0.856296448533748	0.279947161004254	3.0587788261969	0.00222241159651225	0.0078953730587492
Btf3l4	497.229814609741	0.910412262838199	0.297727674544877	3.05786912227728	0.00222916911241971	0.00791773004117575
Mpi	239.900682460391	1.10990505903209	0.362999454657607	3.0575942877903	0.00223121435444979	0.00792169377946989
Mrps18b	635.965770330397	0.853892097086115	0.27926904191182	3.05759668612225	0.00223119649929377	0.00792169377946989
Faim2	74.1795318259611	-1.94354003758852	0.635657655037969	-3.05752636216177	0.00223172010307923	0.00792183969131745
BC147527	237.545631401044	-1.2025107287027	0.393309846482704	-3.05741323146758	0.00223256266477391	0.0079222200840151
Elf1	5309.8437477546	0.801835871318365	0.26226180069435	3.0573871955255	0.00223275661350769	0.0079222200840151
Dgcr6	122.59203183514	1.44654238028677	0.473256669732005	3.05657050983753	0.00223884816818261	0.0079421811109749
Pigf	169.819554793128	1.27895437873337	0.418449250337268	3.05641455374227	0.00224001315513164	0.00794466076177228
Cc2d2b	40.384343350102	-2.20987467010016	0.723192973771141	-3.05571922052369	0.00224521403380988	0.00796145051215153
Gpd1l	2072.59960777767	0.841029360985051	0.275253860765666	3.05546799105953	0.00224709587235546	0.00796646652688465
Ctnnb1	1390.81144960342	0.706415924665901	0.231232097031498	3.05500807947814	0.00225054459271297	0.00797703425388012
Col11a1	37.6454602903179	-2.68058783137877	0.877608106222159	-3.05442464851186	0.00225492652096766	0.00799090464684631
Ppp4r3b	4279.64639356347	0.763703892636936	0.250145293078547	3.05304122751224	0.00226534813142326	0.00802616797436309
Gm28360	15.3922703602834	-3.15952874645803	1.03496891563595	-3.05277646383864	0.00226734767729775	0.0080262333232328
Mapk8ip3	939.471978606898	-0.790160769054812	0.258830414681673	-3.05281266896939	0.00226707415382638	0.0080262333232328
Olfr1116	765.300480785299	-2.46453182833938	0.807321363759624	-3.05272712821852	0.00226772044800354	0.0080262333232328
Plekhb2	1383.17340238767	0.753841224991749	0.246939878812893	3.05273181721668	0.00226768501639719	0.0080262333232328
Tmem267	82.9200821576962	-1.85311082345649	0.606991473099247	-3.05294374893714	0.00226608412027708	0.0080262333232328
Olfr735	1207.24798122082	-2.76715509113326	0.906478152210324	-3.0526439985188	0.00226834868745737	0.00802679052977598
Eif2b4	803.648861327667	0.794649028120187	0.260365584240853	3.05205094765939	0.00227283520313703	0.00804099758835511
Safb	2482.95074879001	0.660732818718844	0.21649300215838	3.05198233721878	0.00227335477537504	0.00804116712974464
Mpv17l2	264.136950559225	1.1469965959871	0.375883804453891	3.05146585832164	0.00227726945379505	0.00805334306528766
Olfr1331	14.4436754204732	-3.15941954351648	1.03560001602795	-3.05081063597746	0.00228224463169715	0.0080692635267119
Csn1s2b	31.364983838014	-2.74280303185879	0.899141338424024	-3.05046928068757	0.00228484052435961	0.00807341888078903
Fam135a	104.887519369192	1.81584384498632	0.595246185452885	3.05057619748501	0.00228402716715638	0.00807341888078903
Zc3h12b	58.9670890739446	-2.08416691354427	0.683218483520467	-3.05051306985292	0.0022845073712603	0.00807341888078903
Tmem134	1309.31893993647	0.759968979823481	0.249186611686169	3.04979860146179	0.00228994869448055	0.00808979181355137
Olfr878	26.8944198542939	-2.74841970527758	0.901373610183429	-3.0491459637012	0.00229492949406751	0.00810570808874185
Fam210b	240.068300748618	-1.15310333322054	0.378263021624796	-3.04841675579992	0.00230050639826801	0.00812372278046215
Nup43	168.480241353692	1.25598766070542	0.412039117610441	3.04822432391694	0.00230198016546213	0.00812724370282954
Ift80	768.451913858204	-1.1864750506535	0.389293720693828	-3.04776313509212	0.0023055157667863	0.00813804105754445
Taf5l	1289.24648878072	0.770827475644329	0.252926850709259	3.04763006965362	0.00230653680747419	0.00813995984902245
Mme	34.2822325057484	-2.40525367500609	0.78925580645391	-3.04749569827402	0.0023075682892067	0.00814191468598616
Chd4	3863.4350510733	0.666094517088181	0.218588404271287	3.04725458474686	0.00230942022030297	0.00814610879884859
Tec	2217.54505170475	0.760106533622513	0.249442901318454	3.04721653574785	0.00230971258922131	0.00814610879884859
Ppwd1	381.493471486916	0.969658475469585	0.318283436064922	3.04652509554974	0.00231503153219633	0.00816317944000313
Lnpep	2084.35041079274	0.683916827004785	0.22453842371566	3.04587881079476	0.0023200132552481	0.00817905417467429
Ctse	362.171761818139	1.01197107908379	0.33235237662139	3.04487390573594	0.00232777881671183	0.00820102459588001
Exosc2	910.724681686956	0.806111540073745	0.264748203947764	3.04482345131525	0.00232816933802917	0.00820102459588001
Olfr63	457.579934862482	-2.34157707665918	0.769034336716949	-3.04482773377259	0.00232813618913124	0.00820102459588001
Topors	1357.28953636431	0.821537500378423	0.269801115367429	3.0449744407454	0.00232700084641923	0.00820102459588001
Olfr145	26.3479002165582	-2.71955683826422	0.893216781852758	-3.04467727601711	0.00232930108546302	0.0082033162995371
Dnah8	187.480713346104	-1.3561599586986	0.445477068112524	-3.0442868012143	0.00233232676800545	0.00821227572650245
Nme6	226.281494314107	1.21511824945193	0.399158014003772	3.0442035655595	0.00233297220355511	0.00821285217807372
Clns1a	1270.18076660085	0.735431335426985	0.241610591860646	3.04387042705132	0.00233555710249439	0.00821809506311443
Olfr1418	10.7831119140043	-3.35039836699801	1.1007196725545	-3.04382528134757	0.00233590760020251	0.00821809506311443
Scd2	1725.25850813231	0.960309635422424	0.315482252677752	3.04394186129807	0.00233500260681131	0.00821809506311443
Rnd1	40.8011605515943	-2.43709635490947	0.800934886910701	-3.04281458422873	0.00234376697043993	0.00824404437363944
Psmg3	399.64543193704	0.957796560321568	0.314790671340362	3.04264594704576	0.00234508067950414	0.00824696380050868
Ces5a	31.1678432966028	-2.51961646498313	0.828154901192599	-3.04244587740133	0.0023466401266663	0.00825074603413772
Hdhd2	469.484244982804	0.925496763060665	0.3042556448031	3.04183925218414	0.00235137428637675	0.00826568664091488
Myh7	26.1802669309023	-2.77310619216471	0.911974468137286	-3.04077174203001	0.00235972647598332	0.00829333677366309
Snrnp70	2799.84974113652	0.660853384309326	0.217411829687687	3.03963857559474	0.00236862207384987	0.00832288494168722
Olfr1195	63.5247104279573	-2.07675290185794	0.683282062560549	-3.039378633877	0.00237066699623393	0.00832698238386381
Vegfb	262.131435248547	1.16828937756713	0.384385858079631	3.03936618116971	0.00237076500036805	0.00832698238386381
Gria2	54.6859967120521	-2.23465488551348	0.735315380945466	-3.03904276099891	0.0023733116511855	0.00833421016293749
Vmn2r72	46.6207010303862	-2.42586888334231	0.798401838464676	-3.0384059335425	0.00237833343246325	0.00835012493617504
Rps19bp1	308.080811959751	1.03560403415205	0.340864426839026	3.03816987814078	0.00238019734631366	0.00835494843675142
Tjap1	443.555372065277	0.910101595782948	0.299564813735588	3.03807908690589	0.00238091459777506	0.00835574577551812
Cflar	1280.57041981739	-0.731257503420016	0.240729232938356	-3.03767637396689	0.00238409841909526	0.00836519735483743
Gm42669	3145.42730132963	-2.38347254690568	0.784657711728303	-3.03759526132203	0.00238474016158322	0.00836572736930705
Birc3	2713.78594734324	-0.722928217556305	0.238003321625656	-3.03747112695076	0.00238572258716492	0.0083657310548282
Klhl5	617.615460200827	0.979411718640882	0.322438426262852	3.03751550332424	0.00238537134064733	0.0083657310548282
H2-D1	47209.1650334147	-0.663567860974605	0.218486101596548	-3.03711703456514	0.002388526985109	0.00837384260109465
Slain1	956.143439150101	0.802536430936294	0.264421474186997	3.03506526239524	0.00240483643242242	0.00842928789810235
Dynlt1c	674.036543016465	-0.902393894766023	0.297338737314255	-3.0349018863704	0.00240613947301776	0.00843212165991364
Myo1e	5796.90329185592	0.839015287366996	0.276536868775962	3.0340087782173	0.00241327407898404	0.00845538630756245
4932429P05Rik	11.306787942158	-3.34125237076102	1.10178905407238	-3.03256994468337	0.00242480895563418	0.00849405545194311
Gabpb1	1092.42670466071	0.837669806251256	0.276234800677607	3.0324557376422	0.00242572669167932	0.00849552472605604
Olfr1380	35.2246322320439	-2.44541814138422	0.80653537362831	-3.03200358142157	0.00242936321503826	0.00850651334014937
Jakmip1	1842.87423900467	0.685613249892166	0.226140560669031	3.03180131801123	0.00243099155861662	0.00851046716280384
1700057G04Rik	29.7731795823668	-2.54733718812515	0.840226118960234	-3.03172816298241	0.00243158074706515	0.00851078221242326
Dlg2	25.9736762729264	-2.70417487006842	0.892241934833509	-3.03076415095085	0.00243935708953246	0.00853368809157845
Gabrg1	10.8578379562653	-3.33790996449679	1.101354824825	-3.030730777456	0.0024396267088013	0.00853368809157845
P2ry4	25.9736762729264	-2.70417487006842	0.892241934833509	-3.03076415095085	0.00243935708953246	0.00853368809157845
Cd27	83.7501346906531	-1.63555881702095	0.53968692264332	-3.03056966622461	0.00244092868501852	0.00853649090274477
Ezh1	1113.46739250396	-0.806942714766549	0.266274863104223	-3.03048776500808	0.0024415907909928	0.00853705524931013
Vmn1r18	532.760692682975	-2.62771878048001	0.867211956817023	-3.03007674170531	0.00244491606922038	0.00854692927294202
Trappc3	832.042712358243	0.785671336736514	0.259321004240596	3.02972502762474	0.002447764811463	0.00855513371681688
Lin52	430.369882880023	0.959466253834138	0.316719181928454	3.02939104601147	0.00245047273922117	0.00856284274051686
Necap2	1811.61864367572	0.811174289949335	0.267781544306672	3.0292389718253	0.00245170666701807	0.00856539896844079
Anapc16	1129.74175091629	0.748583302063294	0.247134704578812	3.02904969716452	0.00245324323316452	0.00856901124405284
Abhd8	575.699336696812	0.886936558510623	0.292871835281449	3.02841192516269	0.00245842727214392	0.00858535980392906
Olfr190	75.7469596669596	-2.04715004200462	0.676005619553031	-3.02830329037527	0.00245931129305062	0.00858668814974809
Pla2r1	63.2366638808764	-2.0796160974596	0.686747873754751	-3.02820900789897	0.00246007875708684	0.00858760907648925
Olfr1513	13.3757672337237	-3.22836028004681	1.06628630899189	-3.02766738428728	0.00246449184743976	0.00859962405736096
Slc44a2	4537.70164234775	-0.652816964982594	0.215617462961307	-3.02766276913176	0.00246452948233126	0.00859962405736096
Gm1110	14.4943703884979	-3.12477665089533	1.03210902252154	-3.02756451373828	0.00246533084362073	0.00860066002719252
Reln	442.106037666268	2.46880677947997	0.815608819014823	3.02694958897337	0.00247035152709826	0.00861641227199227
Fiz1	683.558348752787	0.835670438515171	0.276099632810647	3.02669884058949	0.00247240149930795	0.00862179856038071
Klra1	23.5522166328251	-2.65907193867482	0.87876785287006	-3.02590943670764	0.00247886537163786	0.0086425717220969
Myo3a	23.1001726856287	-3.03654045522712	1.00358765415376	-3.02568534263963	0.00248070313570704	0.00864721074640551
Gatad1	490.459616937165	0.896404639900738	0.296323191287318	3.02509107034952	0.00248558271732675	0.00866244884458376
Mlf2	1967.97297480314	0.67155287131665	0.22201717488365	3.02477892383138	0.00248814927480705	0.00866962129290524
Eif4e3	182.047193316412	-1.21135995039976	0.400512487535911	-3.02452479784703	0.00249024056119877	0.00867513513033874
Nmrk2	45.563555724524	-2.14759943359694	0.710168459512874	-3.02407042276989	0.00249398377189333	0.00868640027109485
Smyd5	777.653011635958	0.777960247183172	0.257273213454695	3.02386803793768	0.00249565270523218	0.00869043769842798
Cntn4	20.3944276836553	-2.93757062218025	0.971578518284135	-3.0235030590921	0.00249866502641603	0.00869737444576701
Vmn2r121	24.2835833334406	-2.81979241985588	0.932605473793287	-3.02356408909615	0.00249816108909181	0.00869737444576701
Olfr518	38.5289046041004	-2.32369370924593	0.76876703673346	-3.02262401769911	0.00250593377627865	0.0087208950707848
Tor1a	783.86402534397	0.796280562962208	0.263473191096739	3.02224510830721	0.002509072921239	0.00873003759881709
Vmn1r76	868.740274866166	-2.51268549973451	0.831649164488221	-3.02132871290836	0.00251667984455294	0.00875470567092654
Xkr4	20.855422756165	-2.99203701143519	0.990325129548769	-3.02126738195412	0.0025171897002101	0.00875470567092654
Mdga2	234.716786093506	-2.67676784309206	0.886138490515277	-3.02071050038189	0.00252182348628718	0.00876903296302469
Coro2b	127.854223069817	1.7011001901853	0.56317392789102	3.02055920194245	0.00252308378089513	0.00877000651677617
Olfr635	2331.41189197557	-2.55969040572165	0.847424323028888	-3.0205533829531	0.00252313226375665	0.00877000651677617
Shroom4	15.9159463884371	-3.14568618802943	1.04165165805162	-3.01990225207661	0.0025285627648775	0.00878709061932257
Mmp16	34.9816791718001	-2.47675878117146	0.820234538224765	-3.01957387277536	0.00253130553676694	0.00879482944698179
Stk26	754.005819786415	0.886993525711964	0.293785024740195	3.01919244010605	0.0025344948503619	0.00880411628032193
Lmo2	2447.49953771279	-0.683161949540544	0.226419643526511	-3.01723798739464	0.00255089456427005	0.00885927916607051
Arhgef15	96.4213055643777	-1.69652081954541	0.562316812851922	-3.0170195533388	0.00255273345002464	0.00886205509865
Zfp697	430.858577606939	-2.46216769200529	0.816083177000942	-3.01705483141267	0.0025524363797129	0.00886205509865
Lratd1	5968.9336200397	0.834067824553931	0.276498159890039	3.01654023623749	0.00255677282771634	0.00887427116036967
Zfp980	44.8980352250119	-2.42250766106644	0.803156034879809	-3.01623539618795	0.00255934486463704	0.00888139031084813
Drd1	25.7010906572587	-2.77662003225871	0.92062316889672	-3.01602232712243	0.00256114400391575	0.00888427388509108
Emcn	19.005959182934	-2.96333856130931	0.982534892107183	-3.01601356360385	0.00256121802717008	0.00888427388509108
Zfp710	827.254414532344	0.805733470194496	0.267179156607405	3.0157048192889	0.00256382716236332	0.0088915153155273
Abcc10	99.3000296503727	-1.56855009917217	0.520150612682532	-3.0155690696639	0.00256497512386188	0.00889368738798478
Crtc3	414.16890068232	-0.911525625142826	0.302299293352004	-3.01530848794087	0.00256718004045939	0.00889952267380889
Metap1	636.759219304558	0.815181532411786	0.270359129161786	3.01518034526577	0.00256826495747353	0.00890147372636029
Rffl	349.109603528235	-0.997722048290477	0.330914016052745	-3.01504922696127	0.0025693755015674	0.00890351278988263
Vmn2r57	26.1504734337322	-2.60922822281104	0.86547478533249	-3.01479403794376	0.00257153815727361	0.00890919610716477
Antxr2	486.304710850114	1.03331174176522	0.342769467741985	3.01459680342075	0.00257321080512996	0.00891317980834228
Col6a4	339.14239346557	-2.5436183161445	0.844019561324569	-3.01369592921834	0.00258086332807231	0.00893787098929611
Olfr1253	10.3341619281116	-3.31900165675184	1.10144388575346	-3.01331888049967	0.00258407236112475	0.00894716687343944
Gm14296	233.739961607728	-1.3617506456847	0.451963031700471	-3.01296909298364	0.0025870526380353	0.00895038862734485
Olfr839-ps1	833.356040733286	-2.59189990184127	0.86021001163538	-3.013101297105	0.00258592585667799	0.00895038862734485
Slc7a7	190.524214383049	1.2218169349578	0.405516155774976	3.01299200428354	0.00258685733189696	0.00895038862734485
Zkscan17	738.70094648602	0.836916047172977	0.277771744381267	3.01296321206895	0.0025871027717494	0.00895038862734485
Acer2	125.9589621125	-1.8069638841533	0.599829413428474	-3.01246294979959	0.00259137066865171	0.00896258185509328
Igf1	78.9904341231018	-2.05587098166582	0.682463362857643	-3.01242688407093	0.00259167860552583	0.00896258185509328
Dab2	16.6643942757007	-3.15167149979688	1.04651267354093	-3.01159420184853	0.00259879753392797	0.00898537804825348
Olfr774	30.7882379125274	-2.72579613933747	0.905201332375511	-3.0112595307214	0.00260166380279909	0.00899346434994357
Daxx	1764.5865061634	0.693404908818647	0.23035000146551	3.01022315783432	0.00261055809348453	0.00902238089110436
mt-Nd3	2351.3672682005	0.641777085035237	0.213225365548593	3.00985336985613	0.00261373838647474	0.00903154149797484
Bend4	42.9853560628076	-2.42849672153668	0.807051421052579	-3.00909788173022	0.0026202468351727	0.00905219620929267
Rap2c	580.23569371352	0.883586900767537	0.293695364553642	3.00851496961966	0.0026252786822505	0.00906774235285428
Fxr1	658.591194381919	0.808679138724365	0.268874356081967	3.00764695640159	0.00263278796761025	0.00909183756527995
Zfp944	349.263431289581	0.978289011132538	0.325288441461362	3.00745088493634	0.00263448692135357	0.00909586219565755
Slc25a23	130.638886389934	-1.4637133996378	0.486733503373959	-3.0072172749391	0.00263651245375018	0.009101012517511
Cnep1r1	494.81554614747	0.903094265564782	0.300458137701237	3.00572410011668	0.00264949279864385	0.00914396816276904
Nat8f2	16.1891257364318	-3.01213804151491	1.00217154346837	-3.00561122608844	0.00265047639664933	0.00914551145243362
Nlrp12	29.8022184054636	-2.51816160111716	0.837952494985132	-3.00513646798299	0.00265461715176048	0.00915794573459419
Wdr3	1383.61680706989	0.799748647395857	0.266141270524167	3.00497794205591	0.00265600110270354	0.0091608664373847
Casz1	363.365367947493	0.950505843439896	0.316332987067231	3.00476359500846	0.00265787342759003	0.00916547007827314
Ipo9	1620.26985543592	0.88217851547919	0.2936220348253	3.00446972926971	0.00266044231020744	0.00917247339670913
Spred1	137.175755801824	1.42013590768671	0.472808429066731	3.00361799913317	0.00266790069486094	0.00919632813317514
Apoc4	111.293511845722	-1.63192354515599	0.543392081156556	-3.00321554499396	0.00267143152743084	0.00920663758058792
Rpl41	17082.1394752947	0.676305024077697	0.22521104631661	3.00298335778309	0.0026734705070532	0.0092118024807498
Fermt2	97.6253079847096	-1.76893502008417	0.589212267375536	-3.00220331114853	0.00268033099926581	0.00923357510739194
Pqbp1	1481.7045744661	0.739505463824566	0.246330518995893	3.00208624915411	0.0026813619440755	0.009235260562534
Cog6	741.055336851063	0.794687127659846	0.264723249077792	3.00195442005291	0.00268252337407532	0.00923739466867504
Tes	1004.82174079435	0.731154196568498	0.243572139942212	3.00179731861765	0.00268390805671074	0.0092402965385423
Vps36	900.822658000161	0.795985759272711	0.265195221512849	3.0015086800278	0.00268645380253649	0.00924719379758623
Olfr1336	1541.42913396067	-2.49246124929615	0.830489336043242	-3.00119597100567	0.00268921433589101	0.00925295967963791
Pcnt	1776.61962095957	0.718857720355321	0.239521965098387	3.00121836450382	0.0026890165643858	0.00925295967963791
Pls1	140.243703362488	1.46355671864764	0.487810775450975	3.00025500112129	0.00269753667498579	0.00927972210892508
Fbn1	21.0796008829479	-2.98381066042308	0.994823099827779	-2.99933793348751	0.002705670251399	0.00930582451404106
Rtp2	11.7557379280507	-3.30979052215793	1.10354995790408	-2.99922128441204	0.00270670643011867	0.00930751067508941
Nuak2	1329.3330256549	-0.782903433040815	0.261067234766307	-2.99885749255982	0.00270994027544969	0.00931578931832459
Tlr1	1674.97022766219	-0.69273987956924	0.23100357460337	-2.99882753225211	0.00271020675810253	0.00931578931832459
Cnbp	7783.66345194879	0.651594099709864	0.217359725686443	2.99776832001452	0.00271964334665469	0.00934634134592134
Gdap1	93.0614301107619	-1.94457809204119	0.648708627518967	-2.9976140435782	0.00272102030707908	0.00934918887855526
Ocstamp	62.8753649976034	-2.02226692012651	0.674752384143988	-2.99705042567878	0.00272605617067122	0.00936460440333943
Nfkbil1	297.252713341324	1.0573881668135	0.352872919001624	2.99651265335167	0.00273086904381275	0.00937924785011354
Pde1a	17.0910943843384	-3.13029635770422	1.04476191675404	-2.9961815295007	0.00273383634608781	0.00938754800895289
Cep76	198.601244872655	1.24397995177709	0.415210061970538	2.99602554396998	0.00273523520061267	0.00938963252824581
Tmem209	1174.63692674666	0.733653869016279	0.244878527302513	2.99599102092751	0.00273554488637439	0.00938963252824581
Tbc1d1	2510.66816100544	0.688735910987986	0.2299013491677	2.99578890459486	0.00273735859508851	0.00939396672457006
Nr4a1	493.747204918881	-1.08959173108486	0.363738052533439	-2.99553957441583	0.00273959749489718	0.00939975803793562
Unc5d	63.3446205146013	-2.25821756853071	0.753887223021473	-2.99543154409766	0.00274056808959474	0.00940119624939653
Vmn1r6	516.58949241944	-2.49531551618192	0.833134464438096	-2.99509337651141	0.00274360837584482	0.00940973228722156
Slf1	557.088202662732	0.849669559222848	0.283698776789432	2.9949708237674	0.0027447109433025	0.0094116204489872
